sampid,gender,birthy,w01ecoact,w01student,w01edu,w01region,y01e606,w02ecoact,w02student,w03ecoact,w03student,neet_w1,outcome,gender_label,age,edu_label,region_label,health_label
110954,2,1993,3,2,4,14,4,3.0,2.0,3.0,2.0,True,미취업,여성,28,대졸,경북,좋은 편
110962,1,1999,3,2,2,14,3,3.0,1.0,3.0,1.0,True,미취업,남성,22,고졸,경북,보통
110963,1,2002,3,2,2,14,4,3.0,2.0,3.0,2.0,True,미취업,남성,19,고졸,경북,좋은 편
110997,2,2002,3,2,2,14,4,3.0,2.0,3.0,1.0,True,미취업,여성,19,고졸,경북,좋은 편
111019,1,2000,2,2,2,14,4,3.0,2.0,3.0,2.0,True,미취업,남성,21,고졸,경북,좋은 편
111022,1,1997,3,2,4,14,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,24,대졸,경북,좋은 편
111024,1,1995,3,2,4,14,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,26,대졸,경북,좋은 편
111036,1,1994,3,2,3,14,3,3.0,2.0,3.0,2.0,True,미취업,남성,27,전문대졸,경북,보통
111046,1,1994,3,2,3,14,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,27,전문대졸,경북,좋은 편
111054,2,1995,3,2,4,14,4,3.0,2.0,2.0,2.0,True,미취업,여성,26,대졸,경북,좋은 편
111058,2,1996,3,2,4,14,4,3.0,2.0,2.0,2.0,True,미취업,여성,25,대졸,경북,좋은 편
111065,1,1994,3,2,4,14,4,3.0,2.0,3.0,2.0,True,미취업,남성,27,대졸,경북,좋은 편
111068,1,1994,3,2,2,14,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,27,고졸,경북,좋은 편
111081,1,1995,2,2,4,14,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,26,대졸,경북,좋은 편
111082,2,1997,2,2,4,14,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,24,대졸,경북,좋은 편
111123,1,1994,2,2,2,14,3,,,,,True,미취업,남성,27,고졸,경북,보통
111133,1,1995,3,2,4,14,3,1.0,2.0,2.0,2.0,True,취업 성공,남성,26,대졸,경북,보통
111135,2,2000,2,2,3,14,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,21,전문대졸,경북,좋은 편
111152,2,1994,3,2,4,14,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,27,대졸,경북,좋은 편
111159,2,1999,3,2,2,14,4,3.0,2.0,,,True,미취업,여성,22,고졸,경북,좋은 편
111166,2,2002,3,2,2,14,3,3.0,2.0,3.0,2.0,True,미취업,여성,19,고졸,경북,보통
111169,2,1993,3,2,3,14,4,3.0,2.0,3.0,2.0,True,미취업,여성,28,전문대졸,경북,좋은 편
111200,1,1997,3,2,3,14,5,1.0,2.0,1.0,2.0,True,취업 성공,남성,24,전문대졸,경북,매우 좋음
111213,2,1994,3,2,3,14,4,,,,,True,미취업,여성,27,전문대졸,경북,좋은 편
111237,2,1995,3,2,4,14,4,3.0,2.0,3.0,2.0,True,미취업,여성,26,대졸,경북,좋은 편
111251,1,1997,3,2,2,14,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,24,고졸,경북,좋은 편
111254,1,2002,3,2,2,14,5,3.0,1.0,3.0,1.0,True,미취업,남성,19,고졸,경북,매우 좋음
111257,1,1994,3,2,4,14,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,27,대졸,경북,좋은 편
111289,2,1998,3,2,4,14,5,3.0,2.0,1.0,2.0,True,취업 성공,여성,23,대졸,경북,매우 좋음
111292,2,1994,3,2,2,14,4,3.0,2.0,3.0,2.0,True,미취업,여성,27,고졸,경북,좋은 편
111305,1,1998,3,2,3,14,5,1.0,2.0,1.0,2.0,True,취업 성공,남성,23,전문대졸,경북,매우 좋음
111329,1,2001,3,2,2,14,4,3.0,1.0,3.0,1.0,True,미취업,남성,20,고졸,경북,좋은 편
111330,2,2002,3,2,2,14,4,3.0,1.0,3.0,2.0,True,미취업,여성,19,고졸,경북,좋은 편
111332,1,1997,3,2,3,14,3,3.0,2.0,3.0,2.0,True,미취업,남성,24,전문대졸,경북,보통
111341,1,2001,3,2,2,14,4,3.0,2.0,,,True,미취업,남성,20,고졸,경북,좋은 편
111345,1,1995,3,2,4,14,4,3.0,2.0,2.0,2.0,True,미취업,남성,26,대졸,경북,좋은 편
111348,2,2000,3,2,2,14,4,3.0,2.0,3.0,2.0,True,미취업,여성,21,고졸,경북,좋은 편
111353,2,1999,3,2,3,14,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,22,전문대졸,경북,좋은 편
111355,1,1997,3,2,2,14,4,,,,,True,미취업,남성,24,고졸,경북,좋은 편
111361,1,1998,3,2,2,14,4,3.0,2.0,3.0,2.0,True,미취업,남성,23,고졸,경북,좋은 편
111368,2,2002,2,2,2,15,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,19,고졸,경남,좋은 편
111369,1,2002,3,2,2,15,4,3.0,1.0,3.0,1.0,True,미취업,남성,19,고졸,경남,좋은 편
111370,1,2002,2,2,2,15,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,19,고졸,경남,좋은 편
111371,1,2002,2,2,2,15,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,19,고졸,경남,좋은 편
111381,2,1996,3,2,4,15,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,경남,좋은 편
111382,2,1997,3,2,2,15,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,24,고졸,경남,좋은 편
111398,2,1996,3,2,4,15,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,경남,좋은 편
111401,2,1996,3,2,4,15,4,3.0,2.0,,,True,미취업,여성,25,대졸,경남,좋은 편
111402,2,1997,3,2,4,15,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,24,대졸,경남,좋은 편
111403,2,1998,3,2,2,15,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,23,고졸,경남,좋은 편
111404,2,1995,3,2,4,15,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,26,대졸,경남,좋은 편
111409,1,1999,3,2,2,15,4,3.0,2.0,3.0,2.0,True,미취업,남성,22,고졸,경남,좋은 편
111412,1,2002,3,2,2,15,4,,,,,True,미취업,남성,19,고졸,경남,좋은 편
111418,1,2002,2,2,2,15,4,3.0,2.0,3.0,2.0,True,미취업,남성,19,고졸,경남,좋은 편
111424,1,1999,3,2,3,15,4,3.0,2.0,3.0,2.0,True,미취업,남성,22,전문대졸,경남,좋은 편
111427,2,1999,2,2,3,15,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,22,전문대졸,경남,좋은 편
111433,1,2002,3,2,2,15,4,3.0,2.0,3.0,2.0,True,미취업,남성,19,고졸,경남,좋은 편
111442,1,1994,2,2,2,15,4,2.0,2.0,2.0,2.0,True,미취업,남성,27,고졸,경남,좋은 편
111444,2,1998,2,2,2,15,4,3.0,2.0,2.0,2.0,True,미취업,여성,23,고졸,경남,좋은 편
111447,2,1993,3,2,2,15,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,28,고졸,경남,좋은 편
111448,2,1994,3,2,4,15,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,27,대졸,경남,좋은 편
111453,1,1997,3,2,4,15,5,3.0,2.0,1.0,2.0,True,취업 성공,남성,24,대졸,경남,매우 좋음
111454,1,1996,3,2,4,15,5,1.0,2.0,1.0,2.0,True,취업 성공,남성,25,대졸,경남,매우 좋음
111455,2,1998,3,2,4,15,5,3.0,2.0,1.0,2.0,True,취업 성공,여성,23,대졸,경남,매우 좋음
111461,1,1993,2,2,3,15,5,3.0,2.0,3.0,2.0,True,미취업,남성,28,전문대졸,경남,매우 좋음
111462,2,1994,3,2,4,15,5,1.0,2.0,1.0,2.0,True,취업 성공,여성,27,대졸,경남,매우 좋음
111470,2,1995,3,2,4,15,5,3.0,2.0,1.0,2.0,True,취업 성공,여성,26,대졸,경남,매우 좋음
111473,2,2000,2,2,2,15,4,2.0,2.0,3.0,2.0,True,미취업,여성,21,고졸,경남,좋은 편
111482,1,2002,3,2,2,15,4,2.0,2.0,3.0,2.0,True,미취업,남성,19,고졸,경남,좋은 편
111486,2,1998,3,2,2,15,4,2.0,2.0,2.0,2.0,True,미취업,여성,23,고졸,경남,좋은 편
111505,1,2002,3,2,2,15,4,3.0,2.0,3.0,2.0,True,미취업,남성,19,고졸,경남,좋은 편
111508,1,2002,3,2,2,15,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,19,고졸,경남,좋은 편
111509,1,2002,3,2,2,15,5,3.0,2.0,3.0,2.0,True,미취업,남성,19,고졸,경남,매우 좋음
111511,2,1996,3,2,4,15,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,경남,좋은 편
111545,1,1995,2,2,4,15,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,26,대졸,경남,좋은 편
111546,2,1996,3,2,4,15,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,경남,좋은 편
111550,1,1995,3,2,4,15,4,3.0,2.0,3.0,2.0,True,미취업,남성,26,대졸,경남,좋은 편
111555,2,1993,3,2,4,15,4,3.0,2.0,3.0,2.0,True,미취업,여성,28,대졸,경남,좋은 편
111558,2,1993,3,2,4,15,4,,,,,True,미취업,여성,28,대졸,경남,좋은 편
111560,2,1995,3,2,4,15,3,1.0,2.0,3.0,2.0,True,취업 성공,여성,26,대졸,경남,보통
111561,2,1994,3,2,4,15,3,3.0,2.0,3.0,2.0,True,미취업,여성,27,대졸,경남,보통
111563,1,1994,3,2,4,15,4,,,,,True,미취업,남성,27,대졸,경남,좋은 편
111564,1,1999,3,2,3,15,4,3.0,2.0,3.0,2.0,True,미취업,남성,22,전문대졸,경남,좋은 편
111565,2,1997,3,2,4,15,4,3.0,2.0,3.0,2.0,True,미취업,여성,24,대졸,경남,좋은 편
111566,2,1995,3,2,4,15,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,26,대졸,경남,좋은 편
111567,1,1994,3,2,4,15,4,1.0,2.0,,,True,취업 성공,남성,27,대졸,경남,좋은 편
111569,2,1996,3,2,4,15,4,3.0,2.0,,,True,미취업,여성,25,대졸,경남,좋은 편
111571,1,1996,3,2,2,15,4,3.0,2.0,3.0,2.0,True,미취업,남성,25,고졸,경남,좋은 편
111581,2,1993,3,2,4,15,4,3.0,2.0,3.0,2.0,True,미취업,여성,28,대졸,경남,좋은 편
111585,2,1997,3,2,4,15,4,3.0,2.0,,,True,미취업,여성,24,대졸,경남,좋은 편
111586,1,1993,2,2,4,15,4,3.0,2.0,3.0,2.0,True,미취업,남성,28,대졸,경남,좋은 편
111589,1,1993,3,2,4,15,3,1.0,2.0,3.0,2.0,True,취업 성공,남성,28,대졸,경남,보통
111591,1,1996,2,2,2,15,5,,,,,True,미취업,남성,25,고졸,경남,매우 좋음
111594,1,1994,3,2,2,15,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,27,고졸,경남,좋은 편
111598,2,1998,3,2,3,15,4,,,,,True,미취업,여성,23,전문대졸,경남,좋은 편
111601,1,1998,3,2,4,15,4,1.0,2.0,3.0,2.0,True,취업 성공,남성,23,대졸,경남,좋은 편
111607,2,1994,3,2,3,15,3,,,,,True,미취업,여성,27,전문대졸,경남,보통
111613,2,1994,3,2,4,15,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,27,대졸,경남,좋은 편
111615,1,1999,3,2,2,15,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,22,고졸,경남,좋은 편
111616,1,2002,3,2,2,15,4,3.0,2.0,3.0,2.0,True,미취업,남성,19,고졸,경남,좋은 편
111622,1,1998,3,2,2,15,4,3.0,2.0,3.0,2.0,True,미취업,남성,23,고졸,경남,좋은 편
111624,1,1999,3,2,2,15,4,3.0,2.0,3.0,2.0,True,미취업,남성,22,고졸,경남,좋은 편
111627,2,1995,3,2,4,15,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,26,대졸,경남,좋은 편
111628,2,1995,3,2,4,15,4,1.0,2.0,,,True,취업 성공,여성,26,대졸,경남,좋은 편
111631,2,1993,3,2,4,15,4,3.0,2.0,,,True,미취업,여성,28,대졸,경남,좋은 편
111633,1,1999,3,2,2,15,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,22,고졸,경남,좋은 편
111641,1,2002,3,2,2,15,4,3.0,2.0,3.0,2.0,True,미취업,남성,19,고졸,경남,좋은 편
111651,1,1999,3,2,2,15,4,,,2.0,2.0,True,미취업,남성,22,고졸,경남,좋은 편
111655,1,1994,3,2,2,15,2,,,,,True,미취업,남성,27,고졸,경남,나쁜 편
111656,2,1995,3,2,4,15,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,26,대졸,경남,좋은 편
111658,2,2000,3,2,2,15,4,,,,,True,미취업,여성,21,고졸,경남,좋은 편
111666,1,1999,3,2,2,15,4,,,,,True,미취업,남성,22,고졸,경남,좋은 편
111667,1,1998,2,2,2,15,4,2.0,2.0,3.0,2.0,True,미취업,남성,23,고졸,경남,좋은 편
111669,1,1999,3,2,2,15,4,3.0,2.0,2.0,2.0,True,미취업,남성,22,고졸,경남,좋은 편
111672,2,2002,3,2,2,15,4,,,1.0,2.0,True,취업 성공,여성,19,고졸,경남,좋은 편
111678,2,1994,3,2,2,15,4,3.0,2.0,3.0,2.0,True,미취업,여성,27,고졸,경남,좋은 편
111688,2,1995,2,2,4,15,4,2.0,2.0,2.0,2.0,True,미취업,여성,26,대졸,경남,좋은 편
111696,1,2000,3,2,2,15,4,1.0,2.0,,,True,취업 성공,남성,21,고졸,경남,좋은 편
111700,1,2001,3,2,2,15,5,1.0,2.0,1.0,2.0,True,취업 성공,남성,20,고졸,경남,매우 좋음
111701,2,1993,3,2,3,15,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,28,전문대졸,경남,좋은 편
111714,2,1997,3,2,4,15,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,24,대졸,경남,좋은 편
111716,1,1993,3,2,4,15,4,3.0,2.0,3.0,2.0,True,미취업,남성,28,대졸,경남,좋은 편
111717,1,1996,3,2,3,15,5,,,,,True,미취업,남성,25,전문대졸,경남,매우 좋음
111730,1,1995,3,2,3,15,3,3.0,2.0,3.0,2.0,True,미취업,남성,26,전문대졸,경남,보통
111731,1,1995,2,2,3,15,3,2.0,2.0,1.0,2.0,True,취업 성공,남성,26,전문대졸,경남,보통
111753,1,1998,2,2,2,15,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,23,고졸,경남,좋은 편
111755,1,1997,3,2,2,15,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,24,고졸,경남,좋은 편
111759,1,1999,3,2,2,15,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,22,고졸,경남,좋은 편
111761,1,1996,3,2,2,15,4,,,3.0,2.0,True,미취업,남성,25,고졸,경남,좋은 편
111767,2,2000,3,2,3,15,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,21,전문대졸,경남,좋은 편
111791,2,1993,3,2,3,15,4,3.0,2.0,3.0,2.0,True,미취업,여성,28,전문대졸,경남,좋은 편
111796,2,1997,3,2,2,15,3,3.0,2.0,3.0,2.0,True,미취업,여성,24,고졸,경남,보통
111802,2,1993,3,2,3,15,4,3.0,2.0,2.0,2.0,True,미취업,여성,28,전문대졸,경남,좋은 편
111808,1,1995,2,2,4,15,5,2.0,2.0,3.0,2.0,True,미취업,남성,26,대졸,경남,매우 좋음
111810,1,2000,3,2,2,15,5,3.0,2.0,3.0,1.0,True,미취업,남성,21,고졸,경남,매우 좋음
111814,1,2002,3,2,2,15,5,3.0,2.0,1.0,2.0,True,취업 성공,남성,19,고졸,경남,매우 좋음
111843,1,1993,3,2,2,15,5,1.0,2.0,1.0,2.0,True,취업 성공,남성,28,고졸,경남,매우 좋음
111845,2,1995,3,2,4,15,4,,,3.0,2.0,True,미취업,여성,26,대졸,경남,좋은 편
111848,1,1994,2,2,4,15,4,1.0,2.0,,,True,취업 성공,남성,27,대졸,경남,좋은 편
111856,2,1997,3,2,4,15,4,3.0,2.0,3.0,2.0,True,미취업,여성,24,대졸,경남,좋은 편
111860,2,1993,3,2,3,15,4,3.0,2.0,3.0,2.0,True,미취업,여성,28,전문대졸,경남,좋은 편
111863,1,1993,3,2,4,15,4,3.0,2.0,3.0,2.0,True,미취업,남성,28,대졸,경남,좋은 편
111870,2,1996,3,2,4,15,5,1.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,경남,매우 좋음
111875,1,1997,2,2,2,15,4,2.0,2.0,2.0,2.0,True,미취업,남성,24,고졸,경남,좋은 편
111881,1,1999,3,2,2,15,4,2.0,2.0,2.0,2.0,True,미취업,남성,22,고졸,경남,좋은 편
111883,1,1999,3,2,2,15,4,3.0,2.0,2.0,2.0,True,미취업,남성,22,고졸,경남,좋은 편
111893,2,1993,3,2,2,15,4,,,,,True,미취업,여성,28,고졸,경남,좋은 편
111895,1,1994,2,2,3,15,4,2.0,2.0,2.0,2.0,True,미취업,남성,27,전문대졸,경남,좋은 편
111913,2,1998,3,2,3,15,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,23,전문대졸,경남,좋은 편
111924,2,1997,3,2,4,15,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,24,대졸,경남,좋은 편
111930,2,1993,3,2,2,15,4,3.0,2.0,3.0,2.0,True,미취업,여성,28,고졸,경남,좋은 편
111931,1,2002,3,2,2,15,5,1.0,2.0,1.0,2.0,True,취업 성공,남성,19,고졸,경남,매우 좋음
111939,1,1994,2,2,4,15,4,2.0,2.0,2.0,2.0,True,미취업,남성,27,대졸,경남,좋은 편
111942,1,2000,2,2,2,15,4,3.0,2.0,3.0,2.0,True,미취업,남성,21,고졸,경남,좋은 편
111943,1,1999,3,2,2,15,4,2.0,2.0,2.0,2.0,True,미취업,남성,22,고졸,경남,좋은 편
111944,2,1999,2,2,2,15,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,22,고졸,경남,좋은 편
111949,2,2000,3,2,2,15,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,21,고졸,경남,좋은 편
111951,2,2002,3,2,2,15,4,3.0,2.0,3.0,2.0,True,미취업,여성,19,고졸,경남,좋은 편
111955,2,2000,2,2,2,15,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,21,고졸,경남,좋은 편
111962,1,1997,3,2,2,15,4,2.0,2.0,1.0,2.0,True,취업 성공,남성,24,고졸,경남,좋은 편
111971,1,1998,3,2,2,15,4,,,,,True,미취업,남성,23,고졸,경남,좋은 편
111973,1,1996,3,2,2,15,4,,,3.0,2.0,True,미취업,남성,25,고졸,경남,좋은 편
111976,2,2001,3,2,2,15,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,20,고졸,경남,좋은 편
111985,1,1998,3,2,2,16,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,23,고졸,제주,좋은 편
111992,2,1993,3,2,2,16,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,28,고졸,제주,보통
111994,1,1994,3,2,3,16,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,27,전문대졸,제주,좋은 편
112001,2,1996,3,2,4,16,5,3.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,제주,매우 좋음
112006,1,2002,3,2,2,16,4,3.0,2.0,3.0,2.0,True,미취업,남성,19,고졸,제주,좋은 편
112008,1,2001,3,2,2,16,2,3.0,2.0,3.0,2.0,True,미취업,남성,20,고졸,제주,나쁜 편
112014,1,1997,3,2,2,16,5,1.0,2.0,1.0,2.0,True,취업 성공,남성,24,고졸,제주,매우 좋음
112015,1,1994,2,2,2,16,4,2.0,2.0,3.0,2.0,True,미취업,남성,27,고졸,제주,좋은 편
112018,1,1993,3,2,4,16,3,3.0,2.0,3.0,2.0,True,미취업,남성,28,대졸,제주,보통
112020,2,1996,3,2,3,16,4,,,3.0,2.0,True,미취업,여성,25,전문대졸,제주,좋은 편
112031,2,1995,2,2,2,16,4,3.0,2.0,3.0,2.0,True,미취업,여성,26,고졸,제주,좋은 편
112040,1,1995,3,2,4,16,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,26,대졸,제주,좋은 편
112042,1,1996,3,2,2,16,5,1.0,2.0,1.0,2.0,True,취업 성공,남성,25,고졸,제주,매우 좋음
112045,2,1997,3,2,2,16,4,3.0,2.0,3.0,2.0,True,미취업,여성,24,고졸,제주,좋은 편
112046,2,1993,2,2,3,16,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,28,전문대졸,제주,좋은 편
112053,2,1998,3,2,4,16,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,23,대졸,제주,좋은 편
112057,1,1994,2,2,2,16,4,,,1.0,2.0,True,취업 성공,남성,27,고졸,제주,좋은 편
112060,2,1996,2,2,4,16,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,제주,좋은 편
112072,2,1993,3,2,3,16,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,28,전문대졸,제주,보통
112085,2,1998,3,2,4,16,5,1.0,2.0,1.0,2.0,True,취업 성공,여성,23,대졸,제주,매우 좋음
112091,2,1993,3,2,4,16,5,3.0,2.0,3.0,2.0,True,미취업,여성,28,대졸,제주,매우 좋음
112099,1,1993,3,2,2,16,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,28,고졸,제주,좋은 편
112103,1,2001,3,2,1,16,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,20,고졸 미만,제주,좋은 편
112120,2,1994,3,2,2,16,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,27,고졸,제주,좋은 편
112123,1,2000,3,2,3,16,5,3.0,2.0,3.0,2.0,True,미취업,남성,21,전문대졸,제주,매우 좋음
112128,2,2000,2,2,2,16,4,,,,,True,미취업,여성,21,고졸,제주,좋은 편
112133,1,2002,3,2,2,16,3,3.0,1.0,1.0,1.0,True,취업 성공,남성,19,고졸,제주,보통
112138,1,1996,3,2,4,16,4,3.0,2.0,3.0,2.0,True,미취업,남성,25,대졸,제주,좋은 편
112145,1,1998,2,2,2,16,2,3.0,1.0,1.0,2.0,True,취업 성공,남성,23,고졸,제주,나쁜 편
112149,2,1997,3,2,4,16,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,24,대졸,제주,좋은 편
112150,1,2000,3,2,2,16,3,1.0,2.0,1.0,2.0,True,취업 성공,남성,21,고졸,제주,보통
112151,2,1997,2,2,4,16,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,24,대졸,제주,보통
112152,1,1998,3,2,2,16,2,1.0,2.0,1.0,2.0,True,취업 성공,남성,23,고졸,제주,나쁜 편
112153,1,1998,3,2,2,16,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,23,고졸,제주,좋은 편
112157,1,1998,2,2,1,16,5,3.0,2.0,3.0,2.0,True,미취업,남성,23,고졸 미만,제주,매우 좋음
112159,1,2002,2,2,2,16,4,,,3.0,2.0,True,미취업,남성,19,고졸,제주,좋은 편
112165,2,1994,2,2,4,16,3,3.0,1.0,3.0,1.0,True,미취업,여성,27,대졸,제주,보통
112170,2,1995,3,2,3,16,5,1.0,2.0,1.0,2.0,True,취업 성공,여성,26,전문대졸,제주,매우 좋음
112173,2,2001,3,2,2,16,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,20,고졸,제주,보통
112179,2,1995,2,2,2,1,5,3.0,2.0,3.0,2.0,True,미취업,여성,26,고졸,서울,매우 좋음
112191,2,1993,2,2,2,15,4,,,,,True,미취업,여성,28,고졸,경남,좋은 편
112198,1,2000,3,2,2,10,4,3.0,2.0,,,True,미취업,남성,21,고졸,충북,좋은 편
112200,1,1999,3,2,2,1,4,1.0,2.0,3.0,2.0,True,취업 성공,남성,22,고졸,서울,좋은 편
112201,1,2002,3,2,2,1,4,1.0,1.0,3.0,1.0,True,취업 성공,남성,19,고졸,서울,좋은 편
112213,2,1998,3,2,4,7,5,3.0,2.0,3.0,2.0,True,미취업,여성,23,대졸,울산,매우 좋음
